,Date,name,label,commt
2851,2022-03-04,CNN,0,"""no matter how many missiles russia throws at us no matter how many soldiers they keep sending we will fight because again we have nowhere to go it is our country"""
2852,2022-03-04,CNN,0,how the invasion is testing russias propaganda machine 
2853,2022-03-04,CNN,0,former ncaa basketball player 
2854,2022-03-03,CNN,0,how will the decision to invade ukraine affect russias wealthiest business elites 
2855,2022-03-04,CNN,0,this was supposed to be a year of recovery for a travel industry hit hard by the global coronavirus pandemic but russias invasion of ukraine may have just changed that
2856,2022-03-04,CNN,0,"""i think this is the cleanest and easiest thing to save ukrainian lives and send a message to push russia back further"""
2857,2022-03-04,CNN,0,heritage experts have expressed concern about the potential loss of artistic and historical monuments across ukraine conservators and concerned locals in cultural capital lviv have been involved in efforts to protect the monuments
2858,2022-03-04,CNN,0,civilians working at a nuclear power plant in ukraine are being being forced to work at gunpoint which russia denies 
2859,2022-03-03,CNN,0,"""on russia state tv audiences are only being told what the kremlin wants them to know about the war in ukraine"" -"
2860,2022-03-03,CNN,0,1 million refugees have fled ukraine since the russian invasion began the un says 
2861,2022-03-03,CNN,0,oil prices touch highest level since september 2008 when lehman brothers collapsed
2862,2022-03-03,CNN,0,russias largest airline yanked from global reservation system
2863,2022-03-04,CNN,0,ârussia has never been so isolated we have never been more unitedâ
2864,2022-03-04,CNN,1,the national average price for gas reached $384 a gallon with nine states crossing the $4 mark 
2865,2022-03-04,CNN,0,"""it is devastating 75 million children across ukraine"""
2866,2022-03-04,CNN,0,secure communications between us and ukrainian officials are becoming increasingly difficult to maintain as the war rages on sources tell cnn
2867,2022-03-04,CNN,0,"management at the nuclear power plant seized by russia is working ""at gunpoint"" the company says as energy watchdog warns of ""fragile"" situation "
2868,2022-03-04,CNN,0,russias invasion of ukraine late last week has not only united western opposition to russia but also inspired foreign volunteers and ukrainians abroad to fight for the cause
2869,2022-03-04,CNN,0,a ukrainian civilian was speaking into his phone when he inadvertently captured the moment a blast ripped through a building in kharkiv ukraine during a russian military strike earlier this week
2870,2022-03-03,CNN,0,âthis is closed circuit video of the nuclear power plant in zaporizhzhia in southern ukraine it is the largest in the country with six nuclear reactorsâ 
2871,2022-03-04,CNN,1,analysis the push to ban russian oil is gaining steam heres what that means for us energy prices
2872,2022-03-04,CNN,0,"""i think [putins] the enemy of any normal human being"""
2873,2022-03-04,CNN,0,"""it was a symbol of a new russia it was founded in 1990 when the soviet union fell apart and the only time until yesterday it had been cut off air was in 1991 the coup attempt by the kgb  yesterday it stopped to exist"" - echo of moscow radio journalist karina orlova"
2874,2022-03-04,CNN,0,two years into a pandemic with a war in ukraine and gun violence in schools churches and synagogues students at a tiny rural california elementary school are offering free pep talks for everyone
2875,2022-03-04,CNN,0,yandex which handles about 60% of internet search traffic in russia and operates a big ride-hailing business said it may be unable to pay its debts as a consequence of the financial market meltdown triggered by unprecedented sanctions
2876,2022-03-04,CNN,0,the decision covers all of googles ad surfaces in russia including google display advertising youtube and search the company said
2877,2022-03-04,CNN,0,ukrainian olympic medalist stanislav horuna says heâs always represented his country in sports but could never imagine heâd need to take up arms to protect ukraine
2878,2022-03-04,CNN,0,despite the situation on the ground in ukraine nato has been unwilling to get directly involved -- including setting up a no-fly zone -- beyond supporting ukraines resistance to a russian invasion that is killing innocent civilians
2879,2022-03-03,CNN,1,bipartisan pressure is mounting on the biden administration to end all russian oil imports and sanction russiaâs energy sector
2880,2022-03-04,CNN,1,russia is a major producer of commodities everything from oil and natural gas to palladium and wheat ukraine is also a major exporter of wheat as well as neon russias invasion of ukraine threatens to further scramble already-fragile supply chains
2881,2022-03-03,CNN,0,"hundreds of international students trapped in the ukrainian city of sumy by russias invasion have appealed to the world ""help us we are stranded"""
2882,2022-03-04,CNN,0,"""cooking is a way to stand up its to say you are not going to let my people go hungry"" - "
2883,2022-03-04,CNN,0,"""stop shooting at a nuclear hazardous facility"" - this is the chilling message from inside the zaporizhzhia ukraine nuclear power plant while under attack "
2884,2022-03-04,CNN,0,"""just trying to help protect freedom"" - an american fighter talks to "
2885,2022-03-04,CNN,0,top us and nato officials pushed back against calls for a no-fly zone to be set up in ukraine warning that it could lead to a âfull-fledged war in europeâ and saying theyâre doing what they can to help ukraine defend itself against russiaâs invasion
2886,2022-03-04,CNN,0,demand is growing for russian president vladimir putin to be prosecuted for war crimes 
2887,2022-03-04,CNN,0,"russia is set to send up to 1000 more mercenaries into ukraine as a western official warns moscow could ""bombard cities into submission"""
2888,2022-03-07,CNN,0,"""im sorry you told me i cant go back to odessa but a man has to do what he has to do i will get a helmet before i get back there"" "
2889,2022-03-07,CNN,0,"""my biggest fear is that  shell be a political pawn"""
2890,2022-03-07,CNN,0,"""putin committed crimes against humanity he is a war criminal"" - former ukraine prime minister "
2891,2022-03-07,CNN,0,"""weve never faced a refugee crisis of this speed and scale"""
2892,2022-03-07,CNN,0,"wework says it is planning to divest its operations in russia one week after its ceo said the real estate companys ""assets do incredibly well"" there and he didnt think it would need to pull out of the country"
2893,2022-03-07,CNN,1,gas prices continued to climb monday rising to just short of a record high at their skyrocketing pace the price per gallon record of $411 will probably be broken in just a day or two
2894,2022-03-07,CNN,0,"""its just awful to see the fear in peoples eyes  theres a very real sense for a lot of these families that they may never see [each other] again"" "
2895,2022-03-07,CNN,0,thousands of civilians are packing the train station in zaporizhzhia ukraine hoping to flee to safety after russian troops occupied the nuclear power plant there 
2896,2022-03-07,CNN,0,the refugee exodus out of ukraine continues with thousands arriving in neighboring country moldova hundreds are housed inside a stadium in chisinau the countrys capital city 
2897,2022-03-07,CNN,0,"""i didnt believe id actually have to leave"""
2898,2022-03-07,CNN,1,the average price for a gallon of regular gas in the us has been rapidly increasing since russia invaded ukraine rising about 50 cents since the feb 24 invasion cnns 
2899,2022-03-07,CNN,1,stocks are tumbling as oil prices soared above $120 barrel to their highest level in 13 years raising fears about an inflationary shock to the global economy
2900,2022-03-07,CNN,0,family and friends of two-time olympic gold medalist brittney griner are demanding the us basketball star be released after she was detained in russia
2901,2022-03-07,CNN,0,netflix and tiktok are suspending all or part of their services in russia adding to a long list of companies boycotting the country over its war in ukraine
2902,2022-03-07,CNN,0,what started as a mysterious military symbol has become a sign of popular support for the war in russia and what analysts describe as the unfurling of a chilling new nationalist movement
2903,2022-03-07,CNN,0,"""we certainly hope that they can be trustworthy on this but i think weve seen sadly all too often too many instances where the russians have not been true to their word"""
2904,2022-03-07,CNN,0,mike pences advocacy group has launched a $10 million ad campaign hitting the biden administration on us energy policy and the russian invasion of ukraine
2905,2022-03-07,CNN,0,"""the aim of putin  [is] to kill as [many civilians] as possible"""
2906,2022-03-07,CNN,0,the z insignia has been displayed on tanks and vehicles used by the russian military in its ukraine operations and has since become a symbol of support for the invasion of ukraine
2907,2022-03-07,CNN,0,"""the structure of the state is extremely centered on one man"""
2908,2022-03-07,CNN,0,russian strongman vladimir putins unprovoked assault on ukraine has thrown russias previously warm relations with the asian powers into question
2909,2022-03-07,CNN,1,stocks are tumbling monday as oil prices are soaring to the highest level in 13 years raising fears about a further spike in inflation that could damage the global economy
2910,2022-03-07,CNN,0,"in a video posted to social media and viewed millions of times a little girl in a shelter in kyiv ukraine is seen singing ""let it go"" from the hit disney film ""frozen"""
2911,2022-03-07,CNN,0,"""ukraine knows what its up against"" - "
2912,2022-03-07,CNN,1,us stocks ended the day sharply lower as the us and europe ramp up talk of a russian oil ban it was the worst day of 2022 for the dow and s&p
2913,2022-03-07,CNN,0,russia which has largely stood by iran in its conflict with the west said that its own national interests would have to be taken into account for a revival of the 2015 iran nuclear deal to go through
2914,2022-03-07,CNN,0,"protests were documented in dozens of russian cities on sunday -- risky actions against a war that russians are not supposed to call a ""war"""
2915,2022-03-07,CNN,0,ukrainian officials rejected the kremlins unilateral proposal for evacuation corridors for civilians as an unacceptable non-starter most routes lead to russia or its staunch ally belarus and would require people to travel through active areas of fighting
2916,2022-03-07,CNN,0,supermodel gigi hadid has announced that she will donate all her fashion month earnings towards relief efforts in ukraine
2917,2022-03-07,CNN,0,here are four ways the world has changed since russia invaded ukraine
2918,2022-03-08,CNN,0,"""we will not be part of subsidizing putins war"""
2919,2022-03-08,CNN,0,"we saw some of the hardest hit some of the last people to be evacuated some of the most vulnerable coming from that bombarded kyiv suburb of irpin"" "
2920,2022-03-07,CNN,0,a group of moms in lviv ukraine have banded together to do whatever they can to support their loved ones who are heading into combat against russia cnns 
2921,2022-03-07,CNN,0,âthey always hold my hand they are afraid to go out and if they see a hole in the ground - we have many holes in the ground in ukraine - they ask is it because of the bomb explosion or noâ olena gnes talks about going out with her kids after sheltering from russian airstrikes
2922,2022-03-08,CNN,0,"""its no time for profiteering or price gouging"""
2923,2022-03-08,CNN,0,in russia the letter z has become a pro-war symbol of president vladimir putinâs invasion of ukraine it was first spotted on tanks and military vehicles but now it seems to be gaining support from russian civilians 
2924,2022-03-08,CNN,0,"""bila sverka 50 miles south of the ukrainian capital is nowhere near the front lines but it has felt the rage and pain of this war"""
2925,2022-03-08,CNN,0,sports journalist 
2926,2022-03-08,CNN,0,"""we will fight until the end"""
2927,2022-03-08,CNN,0,âits also a race  to see how long the russian soldiers can maintain the intensity theyre about to enter the most difficult of all combat and that is urban combatâ 
2928,2022-03-07,CNN,0,"""it was humiliating because im not a criminal"" - "
2929,2022-03-08,CNN,0,âwhat were seeing every day here in northern romania is an endless stream of refugees coming across the border they are cold exhausted and most of them are women and childrenâ
2930,2022-03-08,CNN,0,russian state tv has released a photo of wnba star brittney griner who was arrested on drug charges in the country after russian officials say cannabis oil was found in her luggage cnns 
2931,2022-03-08,CNN,0,a tense and fleeting evacuation from ukraines northeastern city of sumy took place on tuesday after russian airstrikes killed 21 people the night before ukrainian authorities said
2932,2022-03-08,CNN,0,"the us intel community believes putin views the conflict in ukraine as a ""war he cannot afford to lose"" suggesting he is likely to escalate the conflict without any concern for the number of civilians killed top us intelligence chiefs told congress"
2933,2022-03-08,CNN,0,nickel prices have soared to all-time highs in the wake of russias invasion of ukraine threatening the global transition to electric vehicles
2934,2022-03-08,CNN,0,"""lets just admit the insanity of a us economy that continues to run on oil that is provided to us by dictators"""
2935,2022-03-08,CNN,0,"""we want to make it as painful as possible"""
2936,2022-03-08,CNN,0,ukraine secured a clean sweep of medals in two more para biathlon events at the 2022 winter paralympics in beijing on tuesday
2937,2022-03-08,CNN,1,shell said tuesday it was breaking completely with russias giant energy industry halting all purchases of russian crude oil immediately and shutting its service stations in the country
2938,2022-03-08,CNN,0,atika shubert reports from lviv ukraine where museum workers are scrambling to protect priceless cultural and spiritual artifacts from russian attacks 
2939,2022-03-08,CNN,0,cnn is on the front lines in ukraine meet the people affected hear their stories stay with cnn for the latest
2940,2022-03-08,CNN,0,over 700 indian students are stranded in ukraines northeastern city of sumy scared for their lives students are fleeing to makeshift bunkers in the midst of constant bomb blasts and street fighting 
2941,2022-03-07,CNN,0,us drivers have never paid this much for gasoline the price for a gallon of regular gas now stands at $414
2942,2022-03-07,CNN,0,like much else about the country russias internet has long straddled east and west
2943,2022-03-08,CNN,0,"""this is the new weapon [putin] has always hadâ¦ he has the petro power here"""
2944,2022-03-07,CNN,0,russias unprovoked invasion of ukraine has prompted a roiling debate about what us involvement should look like
2945,2022-03-08,CNN,0,"""most of the corridors that [russians] are proposing lead into belarus and into russia"""
2946,2022-03-08,CNN,0,the family of an american detained in russia is using president bidens trip to texas to plead for a meeting with the president to discuss the case
2947,2022-03-08,CNN,0,"""there are increasing signs that for all his heroism zelensky may be coming up against the wests prudent desire to avoid triggering a worstcase scenario that could lead to a third world war"" | analysis by stephen collinson"
2948,2022-03-08,CNN,0,hungary has offered foreign students affected by the invasion of ukraine an opportunity to continue their education at hungarian universities authorities said
2949,2022-03-08,CNN,0,the fast-food chain says it will temporarily close hundreds of restaurants joining a long list of companies leaving russia over its attack on ukraine
2950,2022-03-08,CNN,1,"president biden announces us ban on russia energy imports saying hes targeting ""the main artery"" of their economy"
2951,2022-03-08,CNN,0,china is closely watching the events in ukraine to evaluate its own strategy towards taiwan the islands foreign minister has warned
2952,2022-03-08,CNN,1,president joe bidens urgent global search for help shutting off russias oil revenues is leading in some instances to regimes he once sought to isolate or avoid
2953,2022-03-08,CNN,0,the mayor of mykolaiv oleksandr senkevych tells christiane amanpour about the russian attacks on his city and the evidence he says they have of illegal weapons used by russia 
2954,2022-03-09,CNN,0,cnns brian todd looks at how ukrainian president volodymyr zelensky is using social media to boost ukrainians morale and win the information war with russia 
2955,2022-03-09,CNN,2,"""we believe the provision of additional fighter aircraft provides little increased capabilities at high risk"" - "
2956,2022-03-09,CNN,0,"""me being here doesnt mean ive given up on ukraine we are still going to fight and still stand strong  i pray that ukraine will be strong"" cnns "
2957,2022-03-08,CNN,0,"""this is actually not a step that the white house had wanted to take"" - cnns "
2958,2022-03-08,CNN,2,the pentagon on tuesday evening dismissed polands proposal floated hours earlier to transfer its mig-29 fighter jets to the united states for delivery to ukraine
2959,2022-03-09,CNN,0,"""a third world war can only be nuclear"" - these words from russian foreign minister sergey lavrov raised global concerns "
2960,2022-03-09,CNN,0,ukraine officials are accusing russian forces of bombing a maternity hospital in mariupol ukraine cnns 
2961,2022-03-09,CNN,0,"""we need support and weapons  we need the jets were ready to fight please help us"" - kyiv mayor vitali klitschko issues a plea for more support after the pentagon rejected polands proposal to send a fleet of fighter jets to ukraine via a us airbase in germany"
2962,2022-03-08,CNN,1,the us average price of gas now stands at a record $417 a gallon but cheaper gas can still be found -- even in some of the higher priced states -- for those willing to look for it
2963,2022-03-09,CNN,0,ukrainian-american miro popovich a us army veteran who returned to ukraine to help fight the russians says he is prepared to die fighting
2964,2022-03-09,CNN,0,"""this is going backwards for russia"""
2965,2022-03-09,CNN,0,"""we saw limited success"" - cnns "
2966,2022-03-09,CNN,0,president joe biden called the family of trevor reed the former us marine detained in russia since 2019 after his motorcade passed by their sign requesting action during his texas visit 
2967,2022-03-08,CNN,0,"""it is an opportunity for these trapped civilians to try at least to get themselves to some degree of security"" - "
2968,2022-03-09,CNN,2,the pentagon has rejected a polish proposal to deliver their fleet of mig-29 fighter jets to a us air base in germany to be sent to ukraine a plan they called âuntenableâ 
2969,2022-03-09,CNN,0,andy murray has pledged to donate the remainder of his 2022 seasons prize money to help children in ukraine
2970,2022-03-09,CNN,0,âthese are war crimes being committed by vladimir putin no question about itâ â rep 
2971,2022-03-08,CNN,0,"""they are somehow broadcasting on internet"" - "
2972,2022-03-09,CNN,0,"""i understand how you worry about your loved ones you can be proud of them"""
2973,2022-03-08,CNN,0,ânearly two weeks into the invasion the war in ukraine has become a slow grinding conflict not the blitzkrieg advance the russian military had planned and hoped forâ cnnâs 
2974,2022-03-09,CNN,0,"""i told him that we woke up from the bombing  and he started to argue he said no no no everything is not like this"""
2975,2022-03-09,CNN,0,"russian gymnast ivan kuliak who has been widely criticized outside russia for wearing a pro-war symbol on a podium next to a ukrainian athlete says he would ""do exactly the same"" if given another chance according to russian state media"
2976,2022-03-08,CNN,2,the united states and europe have pummeled russia with unprecedented sanctions as vladimir putins army bears down on ukraine but the west had largely left russias largest export untouched -- until now
2977,2022-03-09,CNN,0,in the latest episode of tug of war 
2978,2022-03-09,CNN,0,brittney griner the star basketball player detained in russia over alleged drug charges has become the latest of several americans who have yet to secure their freedom from a country increasingly isolated from the rest of the world
2979,2022-03-08,CNN,0,hayden panettiere who shares a 7-year-old daughter with ukrainian former professional boxer wladimir klitschko has started a relief fund for those fighting to defend ukraine
2980,2022-03-09,CNN,0,âwe want to make sure we dont get in a shooting war ourselves with the russiansâ 
2981,2022-03-09,CNN,1,russias invasion of ukraine is a major reason that us drivers are paying record prices for gasoline but its not the only reason
2982,2022-03-09,CNN,0,"the pentagon is putting in place the military infrastructure needed to help run a war in europe and meet president joe bidens pledge to defend ""every inch"" of nato territory according to several defense officials"
2983,2022-03-09,CNN,0,"""i didnt want to see corpses lying on the ground but i still saw everything and i was terrified"""
2984,2022-03-09,CNN,0,russias invasion of ukraine is causing a devastating humanitarian crisis in the country with at least two million people fleeing into neighboring countries and the who warning that the deteriorating conditions will make it easier for covid-19 to spread
2985,2022-03-09,CNN,1,a massive spending bill moving through congress would provide for a one-time $136 billion infusion of military and humanitarian aid to ukraine as it fights back against russias invasion
2986,2022-03-09,CNN,0,listen to cnn 5 things for the latest on these top stories
2987,2022-03-09,CNN,0,tug of war special guest host 
2988,2022-03-09,CNN,0,vice president kamala harris is jetting to europe wednesday for a trip that became more complicated after one of her hosts -- poland -- caught the united states by surprise with a proposal to provide its soviet-era fighter jets to ukraine
2989,2022-03-09,CNN,0,in recent weeks olena zelenska the first lady of ukraine has repeatedly used social media to highlight the plight of her nation yet none have been quite as direct as her recent post
2990,2022-03-09,CNN,0,to help alleviate some of the stress and emotions attached to fleeing ukraine strangers in polish communities are helping strangers get settled with basic necessities in a place that may not feel anything like home
2991,2022-03-10,CNN,0,pro-russian accounts are waging an information war on social media watch cnns 
2992,2022-03-09,CNN,0,âwe have gone through this beforeâ - cnnâs 
2993,2022-03-10,CNN,0,uk foreign secretary 
2994,2022-03-10,CNN,0,âone thing putin understands is force is powerâ
2995,2022-03-09,CNN,0,âputin and his team have crossed so many red lines thus far we can expect probably almost anythingâ 
2996,2022-03-09,CNN,0,as the west unites against the invasion of ukraine russia-allied china appears to join in on the kremlinâs disinformation campaign cnnâs 
2997,2022-03-10,CNN,2,as gas prices skyrocket politicians in both parties have called for a seemingly easy solution drill our way out of the problem 
2998,2022-03-10,CNN,0,at least three people died after russian forces bombed a maternity hospital in southern ukraine local officials say 
2999,2022-03-09,CNN,0,"""to see them to be able to touch them its quite overwhelming"" - alexander spektor talks to "
3000,2022-03-10,CNN,1,inflation soared up 79% from last year an increase we have not seen in 40 years cnnâs global economist analyst 
3001,2022-03-09,CNN,0,"""it was obvious we were journalists"" - freelance journalist "
3002,2022-03-10,CNN,1,following the report that showed consumer prices have spiked over 79% over the last 12 months biden cast blame on russian president vladimir putins aggression in ukraine for the rising prices
3003,2022-03-10,CNN,0,goldman sachs is exiting russia becoming the first major wall street bank to announce its plans to leave since the country invaded ukraine
3004,2022-03-09,CNN,0,the reported attack came despite russia agreeing to a 12-hour pause in hostilities to allow refugees to evacuate a number of towns and cities
3005,2022-03-09,CNN,0,hundreds of children face an uncertain future amid russias invasion of ukraine cnns 
3006,2022-03-10,CNN,0,âif we determine that war crimes have been committed we will hold anyone and everyone responsible accountableâ
3007,2022-03-10,CNN,0,"""what russia is trying to do is trying to basically hammer the civilian population into submission and us getting into that mix will probably only cause a lot more tension between our two countries"""
3008,2022-03-10,CNN,0,"""two weeks after russian president vladimir putin launched his invasion of ukraine russias precision strikes have become much less precise and its ground forces are laboring to seize territory"" writes cnns tim lister | analysis"
3009,2022-03-10,CNN,0,the united kingdom is âvery concernedâ about the potential of russia using chemical weapons in ukraine british foreign secretary liz truss told cnn
3010,2022-03-10,CNN,0,russia and qanon have promoted the same falsehood -- that the us is developing bioweapons in ukraine and that putin has stepped in to save the day and destroy them heres why its untrue 
3011,2022-03-10,CNN,0,democrat 
3012,2022-03-10,CNN,1,the deployment announced thursday by vice president kamala harris is intended to deter russia and boost polands security amid western concerns that the ukraine conflict could spill into nato-aligned nations
3013,2022-03-09,CNN,0,"""the decrease in ukraines wheat exports affects the global availability of wheat which puts an upward pressure on the global price of wheat"" | analysis by zachary b wolf"
3014,2022-03-10,CNN,0,âputin started this war as a war of choice and it is now become a war of necessity for himâ cnn national security analyst beth sanner says weâll see russia utilize âsurrender or starveâ tactics as their invasion continues
3015,2022-03-10,CNN,0,âitâs very clear that if youâre a chinese citizen you believe that this is ukraineâs fault and that putin should not be blamedâ
3016,2022-03-10,CNN,0,russia said it could seize the assets of western companies that have suspended operations in the country
3017,2022-03-10,CNN,1,ukrainian hospital bombing increases heat on us and allies to do more to stop russia | analysis
3018,2022-03-09,CNN,0,the swift us rejection of a plan to get fighter jets into ukraine reveals the challenges of assisting without triggering a wider war with russia
3019,2022-03-09,CNN,0,not long ago president volodymyr zelenskys words would have seemed moving but perhaps without much consequence but much has changed since the war began the world has discovered zelensky
3020,2022-03-09,CNN,0,the pentagon said wednesday that it is bluntly opposed to a polish plan to provide fighter jets to ukraine
3021,2022-03-09,CNN,0,"the white house warned wednesday that russia could use chemical weapons in ukraine or manufacture a ""false flag"" operation that uses them "
3022,2022-03-10,CNN,0,âitâs another illusion that the western world is living in right now hoping that for some reason china will step in and ask putin to stop the war in ukraineâ
3023,2022-03-10,CNN,0,donald trump was asked about the future of ukraine he started talking about windmills | analysis by chris cillizza
3024,2022-03-10,CNN,0,badly burned but still alive here are the survivor stories from ukrainians bombed by russia 
3025,2022-03-10,CNN,0,high-level talks between the foreign ministers of russia and ukraine end without progress on a ceasefire or humanitarian corridors 
3026,2022-03-10,CNN,0,details have emerged about brittney griners arrest in russia -- but questions remain over her current whereabouts
3027,2022-03-10,CNN,0,bitcoin advocates have long claimed that the cryptocurrency has much in common with gold they envision a world in which traders flock to it in times of stress and use it to store value over time now war in ukraine is testing that argument in real time
3028,2022-03-09,CNN,0,instead of wallowing in the destruction around her ukrainian photographer valeria shashenok has turned the war into art
3029,2022-03-10,CNN,0,russia condemned over deadly mariupol childrens hospital bombing as who highlights pattern of strikes on medical facilities
3030,2022-03-09,CNN,1,house passes a massive government spending bill that would avert a shutdown and includes $136 billion in aid to ukraine it now goes to the senate
3031,2022-03-10,CNN,0,ukrainian athletes and officials called for an end to the war in their country as they observed a minuteâs silence at the beijing paralympics
3032,2022-03-10,CNN,1,the house voted with a wide bipartisan majority to pass a ban on importing russian oil natural gas and coal into the united states
3033,2022-03-09,CNN,1,the oil market has been stretched incredibly thin with few producers willing â or able â to replace russian barrels banned by the united states and shunned by others enter the united arab emirates which suggested it may be coming to the rescue
3034,2022-03-11,CNN,0,âyes the russians tried to influence our election they did it mainly through a hacking dump they hacked into emails and then dumped them into the public that was the influenceâ 
3035,2022-03-11,CNN,0,this romanian home has hosted over 60 refugees fleeing ukraine in just the last two weeks 
3036,2022-03-11,CNN,0,"""he didnt believe me  he said olga please [go] back home dont stay underground all will be okay nobody will kill civilians its all okay"" "
3037,2022-03-11,CNN,1,"""the free world is coming together to confront putin our two parties here at home are leading the way"""
3038,2022-03-10,CNN,0,âa few nights ago i was matched with a family of 13 children two babies under six months and four adults and weve been here two daysâ 
3039,2022-03-11,CNN,0,russia opens criminal case against meta following temporary hate speech policy change
3040,2022-03-11,CNN,0,@mich261213
3041,2022-03-11,CNN,0,a pair of staff members with ukraine state emergency services defuse a bomb from a downed russian fighter jet in chernihiv cnns anderson cooper reports 
3042,2022-03-11,CNN,0,"what does it mean to be a ""most favored nation"" and why does russia still have this status"
3043,2022-03-11,CNN,0,the parents of trevor reed a us citizen detained in russia said thursday that his health has taken a further turn for the worse and they fear he will be sent to solitary confinement rather than to medical care
3044,2022-03-11,CNN,0,"""i just said to myself  im gonna die now"""
3045,2022-03-11,CNN,0,"""we didnt start this war our consciousness is clear im glad it started"" "
3046,2022-03-10,CNN,0,âi think its unlikely russia is going to pull that particular dirty trick out because what theyre trying to do here is put that back on the ukrainians on the usâ 
3047,2022-03-10,CNN,0,burger king is the latest fast food chain to pull corporate support from its businesses in russia
3048,2022-03-11,CNN,0,"""i cannot fight with a weapon unfortunately i dont have this experience i fight with whatever i can with information"""
3049,2022-03-11,CNN,0,"""putin and his mouthpieces are weaving the most audacious and fatuous alternative reality surrounding any 21st-century conflict -- one that renders current diplomatic efforts aimed at ending the war meaningless and futile"" | analysis by stephen collinson"
3050,2022-03-11,CNN,0,"oleg ustenko economic adviser to ukrainian president zelensky breaks down what he sees as ""the two fronts"" of the russia-ukraine conflict to cnns senior national security correspondent "
3051,2022-03-11,CNN,1,"president joe biden warned on friday that russia will pay a ""severe price"" if the country uses chemical weapons in ukraine"
3052,2022-03-11,CNN,0,despite facing a much larger and better equipped army ukraine has made remarkable progress in its defense thanks in part to us weapons cnns brian todd explains what these weapons are 
3053,2022-03-11,CNN,0,"""dont kid yourself no matter what you all say that is called world war iii"""
3054,2022-03-11,CNN,0,how you can help the people of ukraine 
3055,2022-03-11,CNN,1,"president biden has announced that the us will move to revoke ""most favored nation"" trade status for russia"
3056,2022-03-11,CNN,1,american consumers are getting pummeled from all sides supply chain constraints and high demand mean delays for products and rising costs now gas prices are soaring on the back of the russia-ukraine conflict creating an even more bitter cocktail
3057,2022-03-11,CNN,0,russias richest businessman has warned the kremlin against confiscating assets of companies that have fled in the wake of the invasion of ukraine saying such a step would set the country back more than 100 years
3058,2022-03-11,CNN,0,ukraines two leading suppliers of neon which produce about half the worlds supply of the key ingredient for making chips have halted their operations
3059,2022-03-11,CNN,0,vice president kamala harris ventures farther toward natos eastern edge friday with a stop in romania a country suddenly thrust into priority position for the united states as fighting rages over its border in ukraine
3060,2022-03-10,CNN,1,president joe biden to announce the us along with the g7 and eu will move to revoke permanent normal trade relations with russia sources say
3061,2022-03-11,CNN,0,meet sasha just one of many animals that have been dropped off at this polish animal shelter by their owners who are fleeing war-torn ukraine watch senior national correspondent 
3062,2022-03-10,CNN,0,âi do think its important to realize that its not in the united states interest to get into a conflict with another nuclear superpower that is and could be the beginning of world war iiiâ 
3063,2022-03-11,CNN,0,concerns are growing over ukraines nuclear power plants that have been taken over by russian troops cnns nina dos santos talks to experts about the attacks and what they mean for the ukrainian people 
3064,2022-03-11,CNN,0,russia widens attack on ukraines cities striking western airfields and dnipro
3065,2022-03-11,CNN,0,as russias economy gets pummeled by increasingly severe western sanctions for its invasion of ukraine the countrys crucial airline industry could soon find itself on life support
3066,2022-03-11,CNN,0,as the war in ukraine continues heres a guide to some of the terms you may have heard or seen what they mean and why they matter
3067,2022-03-11,CNN,0,"""i am more concerned about the nuclear threat honestly  i remember chernobyl i know what influence radiation has on peoples lives"" -kira rudik a member of ukrainian parliament who has joined the national resistance against russia"
3068,2022-03-11,CNN,0,"two-time us olympic basketball gold medalist brittney griner has been held in russia for three weeks ""without official government access to her"" says us representative colin allred adding that was ""unusual and extremely concerning"""
3069,2022-03-11,CNN,0,"""russian president vladimir putin isnt just destroying ukraine but two nations condemning russians to an isolation they didnt necessarily choose"" | analysis by nic robertson "
3070,2022-03-11,CNN,0,the white house is briefing popular digital creators from platforms like tiktok on ukraine and russia the administration is seeking to message to the highly influential group and reach a broader â and younger â audience
3071,2022-03-11,CNN,1,"president biden to announce the us will move to revoke ""most favored nation"" trade status for russia sources tell cnn "
3072,2022-03-11,CNN,0,at least 25 million people have now fled ukraine according to the un in just over two weeks since russia invaded the country 
3073,2022-03-10,CNN,0,russia has been using belarus as a springboard for many of its air operations in ukraine according to intelligence collected by nato surveillance planes flying over the polish-ukrainian border and radar seen by cnn
3074,2022-03-11,CNN,1,the us and its allies will seek to isolate russiaâs already-struggling economy even more 
3075,2022-03-11,CNN,0,an intense closely guarded diplomatic effort by a core team of biden energy and national security officials to raise global oil production amid surging prices from russias war in ukraine has fostered a cautious sense of optimism inside the white house
3076,2022-03-11,CNN,0,"russia has relied far more heavily on less sophisticated so-called ""dumb"" bombs than it has on its arsenal of precision-guided munitions in its punishing war on ukraine"
3077,2022-03-11,CNN,1,europe has given itself just five years to break its addiction to russian oil and gas
3078,2022-03-11,CNN,1,"""its a very tense evening tonight the people of kyiv the defense forces the officials very anxious that we could be on the brink of a big push by the russians"" - "
3079,2022-03-11,CNN,0,"""these classes with my children are like a bridge to my past life in ukraine"" "
3080,2022-03-11,CNN,0,"""the war is a frightening picture"" - a filmmaker broke with putins ukraine war narrative on russian state tv cnns "
3081,2022-03-11,CNN,0,"""if that happens the biden administration nato the western world will have a very very serious decision that theyre gonna have to make"" - former us homeland security secretary jeh johnson discusses the possibility of russia using chemical weapons in ukraine"
