name,time,commt,label
The Wall Street Journal,Mar 8,"Russia is facing military shortcomings in its invasion of Ukraine, including morale and logistical problems, and will be hard-pressed to control territory and install a pro-Moscow regime in the face of a “persistent and significant” Ukrainian insurgency",0
The Wall Street Journal,Mar 8,Climbing U.S. gasoline prices are tracking a surge in global energy markets and show how the war in Ukraine is having far-reaching economic consequences #WSJWhatsNow https://on.wsj.com/37dzwHG,1
The Wall Street Journal,Mar 7,"At Paris Fashion Week, Balenciaga’s creative director Demna showed a collection charged with meaning about the war in Ukraine and the plight of refugees",0
The Wall Street Journal,Mar 7,Heard on the Street: War in Ukraine has contradictory impacts on shippers and shipping rates. But the biggest story of 2022 will still probably be the tapering off of enormous goods demand.,0
The Wall Street Journal,Mar 7,"“It shows you what a breaking point this is.” BP, Shell and Exxon's rapid pullouts from Russia after decades of cultivating relationships show the mounting perils of doing business with Moscow.",1
The Wall Street Journal,Mar 8,An unprecedented rise in the price of nickel left one industry titan facing an $8 billion loss and led the LME to suspend trading in the metal,0
The Wall Street Journal,Mar 8,"Removing sensitive equipment allowed the Pentagon to get antiaircraft missiles delivered to Kyiv, but the delay points to larger lessons in sending arms to Ukraine",0
The Wall Street Journal,Mar 8,"Amazon Web Services said Tuesday that it is no longer accepting new customers based in Russia or Belarus, becoming one of the latest technology companies to distance itself from business in the countries",0
The Wall Street Journal,Mar 8,"Western executives and former officials are quitting their posts at Russian companies in the wake of Moscow’s invasion of Ukraine, but some are hanging on",0
The Wall Street Journal,Mar 8,"House Speaker Nancy Pelosi told House Democrats that she planned to move ahead with legislation banning Russian oil imports, according to a Democratic aide. ",1
The Wall Street Journal,Mar 8,"The price for U.S. gasoline hit a record high, tracking a surge in global energy markets and showing how the war in Ukraine is having economic consequences",1
The Wall Street Journal,Mar 8,Venezuelan President Nicolás Maduro said his government will restart talks with the opposition after he met with senior U.S. officials who are considering lifting oil sanctions on Caracas as energy prices surge because of war in Ukraine,2
The Wall Street Journal,Mar 8,"The world’s largest music company, Universal Music, said it is suspending all operations in Russia and closing its offices there immediately. Similar discussions are happening at Sony Music and Warner Music, according to people close to the companies.",0
The Wall Street Journal,Mar 7,"Even as the U.S. considers lifting sanctions so Venezuela gets oil flowing, the reality is that the country’s oil sector is ill-prepared to start churning out more crude and lower fast-rising oil prices amid the Ukraine war",1
The Wall Street Journal,Mar 7,The U.S. Treasury Department is warning financial institutions and cryptocurrency firms to be on the lookout for attempts to evade sanctions and other restrictions imposed as a result of Russia’s ongoing invasion of Ukraine,0
The Wall Street Journal,Mar 8,"McDonald’s said it is temporarily closing its 847 restaurants in Russia, after investors and consumers called for the chain to cut ties with the country in light of its invasion of Ukraine",0
The Wall Street Journal,Mar 8,"Ukraine agreed with Russia on a temporary cease-fire to evacuate civilians from the besieged northeastern city of Sumy, as heavy fighting continued elsewhere across the country",2
The Wall Street Journal,Mar 7,"Ukrainian and Russian negotiators ended a third round of talks Monday with little progress, while Ukraine’s military held fast along several fronts and Russia continued to shell cities and residential areas",1
The Wall Street Journal,Mar 8,"Businesspeople, academics and students take flight amid worry over what comes next in Russia after the country’s invasion of Ukraine",0
The Wall Street Journal,Mar 8,"The number of people fleeing the war in Ukraine has reached two million, the United Nations refugee agency said",0
The Wall Street Journal,Mar 8,"Starbucks is suspending all business activity in Russia, including shipment of all Starbucks products",0
The Wall Street Journal,Mar 8,Bumble said Tuesday that it will discontinue its operations in Russia and remove all of its dating apps from the App Store and the Google Play Store in Russia and Belarus,0
The Wall Street Journal,Mar 9,"Nickel prices have reached unprecedented highs as the war in Ukraine fuels concerns of supply disruptions for the metal, a key component of EV batteries #WSJWhatsNow https://on.wsj.com/3MAgc7F",1
The Wall Street Journal,Mar 9,"The Biden administration restored California’s ability to set stricter air-pollution limits for auto makers, ending a conflict with the state’s air-quality regulators that began under then-President Donald Trump",0
The Wall Street Journal,Mar 9,"TikTok is facing one of the biggest challenges since its launch, as it grapples with misinformation about the war in Ukraine",0
The Wall Street Journal,Mar 9,Coca-Cola and McDonald’s are among some of America’s best-known brands that have announced plans to pull back from Russia in response to the country’s invasion of Ukraine #WSJWhatsNow https://on.wsj.com/3hTLcS6,0
The Wall Street Journal,Mar 9,"“Trans-Atlantic strength is back."" NATO finds new purpose in opposing Russia.",0
The Wall Street Journal,Mar 9,NATO was mired in member disputes just a few years ago. Russia's invasion of Ukraine has given it renewed focus.,0
The Wall Street Journal,Mar 9,NATO’s unity in response to Russia’s invasion of Ukraine surprised even alliance members. Then came Poland's offer to make its Soviet-built MiG-29 combat jets available—though not to Ukraine but the U.S.,2
The Wall Street Journal,Mar 9,"When crude prices double or more in a year, bad things often happen. The Arab oil embargo and the Iranian Revolution offer different templates for what could happen next, says ",1
The Wall Street Journal,Mar 8,Fitch Ratings cut its credit ratings on Russia further into junk territory and warned that Moscow was likely to default on its debts shortly,0
The Wall Street Journal,Mar 9,Heard on the Street: President Biden’s ban on Russian oil imports has more bark than bite. That doesn’t mean it won’t hurt some U.S. refiners.,1
The Wall Street Journal,Mar 9,"Oil prices fell, while U.S. stocks were poised to open higher, extending a volatile spell as investors track the economic fallout of the war in Ukraine",2
The Wall Street Journal,Mar 8,"Venezuela has released a former American oil executive from prison, just days after President Nicolas Maduro met with senior U.S. officials who are considering lifting oil sanctions on Caracas",2
The Wall Street Journal,Mar 8,Russia late Tuesday again proposed opening evacuation corridors for civilians from five Ukrainian cities starting at 9 a.m. Wednesday. But efforts to implement a cease-fire in the southeastern city have failed for four days running.,1
The Wall Street Journal,Mar 9,Ukraine redoubled efforts to evacuate thousands of civilians from besieged cities as Russian forces resumed their broad offensive to encircle Kyiv,1
The Wall Street Journal,Mar 9,"The Ukrainian government says the Chernobyl nuclear power facility now controlled by Russia has lost power, threatening the cooling of radioactive material stored there and risking radioactive leakage",0
The Wall Street Journal,Mar 9,"White House press secretary Jen Psaki lashed out at Russian claims that the U.S. was developing chemical weapons in Ukraine, warning it could be a pretext for Moscow to use such weapons itself",0
The Wall Street Journal,Mar 9,Chinese nickel titan Tsingshan faces billions of dollars in trading losses  after the war in Ukraine set off an unprecedented price rise,0
The Wall Street Journal,Mar 9,"House Speaker Nancy Pelosi said she spoke to Ukraine President Volodymyr Zelensky for more than 45 minutes on Wednesday, telling reporters, ""He wants the planes, the planes, the planes""",0
The Wall Street Journal,Mar 8,More than two million people have fled the war in Ukraine since Russian President Vladimir Putin began his onslaught in the country on Feb. 24. The speed and scale of the exodus has outstripped any such movement of people seen since World War II.,0
The Wall Street Journal,Mar 9,Russian attacks are intensifying and the death toll is rising. WSJ’s ,1
The Wall Street Journal,Mar 9,It isn’t just Ukrainians who are fleeing. Russians are leaving their homeland too. “We are forbidden from even calling it a war.”,0
The Wall Street Journal,Mar 9,"3M said Wednesday that it is suspending all of its business operations in Russia. The St. Paul, Minn. manufacturer sells its products in the country and operates at least one factory there.",0
The Wall Street Journal,Mar 9,"Skechers said that it had temporarily stopped shipments to Russia last week and that it donated $250,000 in humanitarian aid to Ukraine. It will match employees' donations for up to an additional $250,000.",0
The Wall Street Journal,Mar 9,"EU digital ministers meeting in Paris this week to discuss cyber and technology strategy see a “paradigm change” now that Russia has invaded Ukraine, one minister said",0
The Wall Street Journal,Mar 8,"Amos Hochstein, the State Department's energy envoy, says Russia’s attack on Ukraine shows the West should accelerate its push for cleaner energy",2
The Wall Street Journal,Mar 9,"Big market swings continued, with the S&P 500 rallying more than 2.5% while global oil prices dropped about 6%",2
The Wall Street Journal,Mar 9,"The U.S. and its allies are walking a fine line in Ukraine, seeking to help the Ukrainians thwart the Russian invasion while avoiding crossing Russian red lines and getting pulled into a direct conflict with a nuclear-armed adversary",0
The Wall Street Journal,Mar 9,A tense relationship between the Biden administration and the oil industry is clouding the prospects for a unified response to the growing threat of energy shortages and surging gasoline prices in the wake of the crisis in Ukraine,1
The Wall Street Journal,Mar 8,"Biden administration officials privately told senior Democrats repeatedly that they planned to move forward with a ban on Russian oil imports. When they didn’t deliver, House Speaker Nancy Pelosi decided to move forward on her own, people familiar said.",1
The Wall Street Journal,Mar 9,The Dow jumped about 580 points following four days of losses. Oil prices pulled back after their recent surge.,2
The Wall Street Journal,Mar 9,Watch: Russia said it would allow civilians to leave some besieged cities in Ukraine starting Wednesday,0
The Wall Street Journal,Mar 8,Poland said it would make its MiG-29 combat jets available to the U.S. after days of talks about how to get planes to Ukraine,0
The Wall Street Journal,Mar 9,The United Arab Emirates said it would push the Organization of the Petroleum Exporting Countries to pump more oil as crude prices rocket to near record-highs during Russia’s war on Ukraine,2
The Wall Street Journal,Mar 9,Venezuela released two Americans who had been detained. The olive branch comes as the U.S. considers lifting sanctions on the country’s oil industry.,2
The Wall Street Journal,Mar 9,"Lada cars have been a symbol of Russia’s self-reliance since the depths of the Cold War. On Wednesday, Lada’s factory floors ground to a halt as Western sanctions deprived its parent company of the parts and supplies it needs to make cars.",0
The Wall Street Journal,Mar 9,"Papa John’s said it has suspended all operational, marketing and business support to Russia, but the pizza chain will still have 188 independent franchisee-owned stores there",0
The Wall Street Journal,Mar 9,"Russian President Vladimir Putin in the first days of the Russian invasion of Ukraine ordered his country’s nuclear-deterrence forces to be put on alert, a reminder of the threat posed by the war. Here's what to know about the country's arsenal.",0
The Wall Street Journal,Mar 9,"The U.S. formally rejected a proposal by Poland to give Soviet-era fighter jets to Ukraine, calling the suggested transfer ""high risk""",0
The Wall Street Journal,Mar 9,"The world's second-largest brewer Heineken NV said it would stop the production, advertising and sale of the Heineken brand in Russia as a response to the escalation of the war in Ukraine",0
The Wall Street Journal,Mar 9,"Citigroup, which has a larger Russian operation than other U.S. banks, said it is assessing its future presence in Russia as its clients and the global financial system back away from the country",0
The Wall Street Journal,Mar 10,"Red-hot commodity markets reversed some of the stratospheric gains that have come since Russia invaded Ukraine, explains ",0
The Wall Street Journal,Mar 10,The U.S. House passed legislation to block Russian oil imports in an attempt to put its mark on a popular policy proposal in the wake of Russia’s invasion of Ukraine #WSJWhatsNow https://on.wsj.com/3tO2hlF,1
The Wall Street Journal,Mar 10,"Potassium-iodide pills that can protect against radiation poisoning are out of stock in much of the U.S., reflecting concerns among some that Russia’s invasion of Ukraine could escalate into a nuclear confrontation or accident that could spread radiation",0
The Wall Street Journal,Mar 9,The House has passed a $1.5 trillion spending bill that includes emergency aid for Ukraine and funds the federal government for the rest of the fiscal year,2
The Wall Street Journal,Mar 10,Overall consumer prices are up. As ,1
The Wall Street Journal,Mar 10,Senate Majority Leader Chuck Schumer expressed hope that the inclusion of Ukraine aid would speed the passage of $1.5 trillion in funding for the government,0
The Wall Street Journal,Mar 10,U.S. inflation reached a new four-decade high of 7.9% in February as Russia’s invasion of Ukraine pushed energy prices sharply higher,1
The Wall Street Journal,Mar 10,"Disney said Thursday it is taking steps to pause all other businesses in Russia, a move that comes after it paused the release of films in Russia",0
The Wall Street Journal,Mar 10,"French President Emmanuel Macron said on Thursday it would be unfair for the European Union to close the membership door for Ukraine, but warned the bloc couldn’t open an accession process with a country at war",0
The Wall Street Journal,Mar 10,Russia and Ukraine failed to reach an agreement on plans for a cease-fire or a means of evacuating civilians under Russian attack,1
The Wall Street Journal,Mar 10,"Video: While Russia has denied targeting civilians in Ukraine, a WSJ video analysis found that Russian forces bombarded homes, schools and evacuation routes, despite the absence of clear military targets in some areas",1
The Wall Street Journal,Mar 9,"Sony said it has stopped selling its PlayStation console and software in Russia, and has shut down the PlayStation Store in the country",0
The Wall Street Journal,Mar 10,"In Ukraine, a ballet dancer, a rock singer, a playwright all take up arms with tens of thousands of Ukrainian civilians to fight Russia’s invasion. ""We’re united by wanting to do something useful rather than sitting at home wasting time,"" said one.",0
The Wall Street Journal,Mar 10,"The Ukraine war has added urgency to the Biden administration’s monthslong search for new oil supplies, as it seeks to contain surging energy prices",2
The Wall Street Journal,Mar 10,The U.S.-led effort to expel Russia from international commerce is just the latest blow to the free-trade vision that guided American policy for nearly 30 years,0
The Wall Street Journal,Mar 10,"Russia said the maternity hospital hit by an airstrike in Mariupol was a legitimate target and that no civilians were present, while video released by the Mariupol mayor’s office showed a pregnant woman and others being carried out of the hospital",0
The Wall Street Journal,Mar 10,"Vice President Kamala Harris called during a visit to Warsaw on Thursday for an investigation into war crimes by Russia over its invasion of Ukraine, and announced humanitarian aid for some of the 1.5 million Ukrainians who have fled to Poland",0
The Wall Street Journal,Mar 10,Watch: How Ukraine’s President Volodymyr Zelensky caught the world’s attention. WSJ looks at how the former television star's use of social media brought his wartime messages to a global audience,0
The Wall Street Journal,Mar 10,"Russian officials accused the U.S. of funding biowarfare efforts in Ukraine, stirring fears that the claims could be a pretext for Moscow to unleash chemical or biological weapons",0
The Wall Street Journal,Mar 10,"Vice President Kamala Harris threw her support behind efforts to investigate Russia for possible war crimes in Ukraine, saying the U.S. would work with international efforts that are under way",0
The Wall Street Journal,Mar 9,Heard on the Street: Russia’s invasion of Ukraine and soaring oil prices are just the latest obstacle to hitting growth targets in a pivotal year politically for Xi Jinping,1
The Wall Street Journal,Mar 9,Watch: Russia’s invasion of Ukraine has propelled President Volodymyr Zelensky onto the world stage. We look at how the former television star's use of social media brought his wartime messages to a global audience.,0
The Wall Street Journal,Mar 10,President Biden is facing calls from some Democrats to push for the suspension of the federal gasoline tax as the next move to counter soaring prices in the wake of Russia’s invasion of Ukraine,2
The Wall Street Journal,Mar 10,"Russia's Ministry of Culture demanded that several Italian museums return paintings and other art works that were loaned to them, as international tension created by Russia's invasion of Ukraine spills over into the art world",0
The Wall Street Journal,Mar 10,"Stocks dropped, with the Dow falling more than 300 points, as markets remained volatile. Oil prices climbed after Wednesday's slide.",1
The Wall Street Journal,Mar 9,"After Russia denied that it had sustained casualties during the early days of the invasion, Ukraine “decided to show pictures and names of the dead soldiers” on the internet, a Ukrainian official said",0
The Wall Street Journal,Mar 9,"Kimberly-Clark, maker of Huggies diapers and Cottonelle toilet paper, said that it would continue selling products in Russia, and was focused on producing ""essential items"" while halting capital spending and advertising there",0
The Wall Street Journal,Mar 10,“Trans-Atlantic strength is back.” NATO finds new purpose in opposing Russia.,0
The Wall Street Journal,Mar 10,"Inflation accelerated 7.9% in February, largely driven by an increase in energy prices. But energy wasn't the whole story. Here are a few of the categories that saw significant price increases.",1
The Wall Street Journal,Mar 10,"Oil prices rose sharply, extending a volatile spell as investors track the economic fallout of the war in Ukraine",1
The Wall Street Journal,Mar 10,Western Union said Thursday that it is suspending its operations in Russia and Belarus,0
The Wall Street Journal,Mar 9,"The European Organization for Nuclear Research has paused new scientific collaborations with Russia, joining other scientific institutions in efforts to isolate Russia after its invasion of Ukraine",0
The Wall Street Journal,Mar 10,The Pentagon is exploring ways to shore up Ukraine’s air defenses by facilitating the transfer of Soviet-designed antiaircraft systems like the S-300,0
The Wall Street Journal,Mar 10,Goldman Sachs said Thursday it was getting out of Russia—the first big U.S. bank to make a move to exit the country after the invasion of Ukraine,0
The Wall Street Journal,Mar 10,Russia’s invasion of Ukraine has drawn parallels with a global flashpoint far to the east with the potential to set off an even more destructive conflict: Taiwan,0
The Wall Street Journal,Mar 11,"President Biden said the U.S. will move to revoke normal trade relations with Russia, joining Western allies in a coordinated action to further punish Moscow for the war in Ukraine",0
The Wall Street Journal,Mar 11,"The U.S. is planning to ban imports of Russian alcohol and seafood, according to people familiar with the matter, in the latest effort to punish Moscow for the country’s invasion of Ukraine",0
The Wall Street Journal,Mar 11,The London Metal Exchange extended the nickel market freeze as big trading losses amid the Ukraine war caused severe financial pressure on investors #WSJWhatsNow https://on.wsj.com/367avNJ,0
The Wall Street Journal,Mar 11,"In Ukraine, a ballet dancer, a rock singer, a playwright all take up arms with tens of thousands of Ukrainian civilians to fight Russia’s invasion",0
The Wall Street Journal,Mar 11,"Cryptocurrency has become a tool in funding Ukraine’s war effort, explains ",0
The Wall Street Journal,Mar 11,"""It's a war, and it's a dirty war."" Residents of Ukraine's second-largest city aid the wounded and clear rubble from Russian missile attacks.",0
The Wall Street Journal,Mar 11,An unusual and mostly forgotten pledge Chinese President Xi Jinping signed in 2013 that China would protect Ukraine in the event of a nuclear attack is getting fresh attention following Russia’s invasion of its neighbor,0
The Wall Street Journal,Mar 11,"The Russian invasion has largely spared Ukraine’s railroads, helping the country to mobilize—and refugees to get out",0
The Wall Street Journal,Mar 11,"The war in Ukraine has prompted Apple, Pepsi, McDonald’s and other big U.S. brands to rethink their businesses in Russia. Here’s a look at their history there and what’s at stake.",0
The Wall Street Journal,Mar 11,"President Biden said Russia would pay a “severe price” if it used chemical weapons as Western officials grow increasingly worried that Moscow will resort to deploying chemical, biological or nuclear weapons after struggling to make headway in Ukraine",0
The Wall Street Journal,Mar 10,Senate Democrats and Republicans reached an agreement to vote on a $1.5 trillion measure that funds the government and provides aid for Ukraine https://on.wsj.com/3tKCI5i,2
The Wall Street Journal,Mar 11,"5G is increasingly available in cheaper phones, as the falling price of the specialized semiconductors needed for 5G phones makes it economically feasible to put the chips in a wider range of phones",2
The Wall Street Journal,Mar 11,"Russia has strict drug laws, aggressive enforcement and a legal system prone to political interference. What does that mean for WNBA star Brittney Griner’s case?",0
The Wall Street Journal,Mar 10,"Essay: To show solidarity with Ukraine, many cultural organizations have cut ties with Russia. But ascribing Putin’s brutality to every Russian writer and artist denies the essence of art, writes Suzanne Nossel.",0
The Wall Street Journal,Mar 11,"High-level Russia-Ukraine meeting fails to reach cease-fire agreement, but suggests possible shift in Russian strategy toward diplomacy to its achieve goals",1
The Wall Street Journal,Mar 10,"Ukrainian authorities raised the casualty count of Wednesday’s hospital bombing in Mariupol to three dead and 17 wounded. Vice President Kamala Harris called for a war crimes investigation Thursday, adding that Russia was committing atrocities in Ukraine.",1
The Wall Street Journal,Mar 11,Vice President Kamala Harris said during a news conference Friday that intentional attacks on civilians are war crimes,1
The Wall Street Journal,Mar 10,"On Thursday 42 Republican senators, led by Sens. Joni Ernst and Mitt Romney, wrote to President Biden that they ""strongly disagree with the Defense Department's decision to delay and deny Poland the option to transfer fighter jets to Ukraine.""",0
The Wall Street Journal,Mar 10,"Facebook's parent company has temporarily altered its political expression policy to allow for some use of violent speech, saying exceptions were put in place because of Russia’s invasion of Ukraine and allow for speech like “death to the Russian invaders""",0
The Wall Street Journal,Mar 11,"Oil prices jumped again, extending a volatile stretch as investors assessed developments from the war in Ukraine",1
The Wall Street Journal,Mar 11,"The U.S. moved to sever normal trade ties with Russia—and ban imports of its seafood, vodka and diamonds—as it joined other countries in ratcheting up economic pressure on Moscow for its invasion of Ukraine",1
The Wall Street Journal,Mar 11,"The EU and the U.K. are investigating possible price fixing by Google and Meta, a rare probe into whether two tech giants acted together to thwart competitors",1
The Wall Street Journal,Mar 11,A video depicting Russian cosmonauts abandoning a U.S. astronaut at the International Space Station prompted former NASA astronaut Scott Kelly to call out Russia's space chief,0
The Wall Street Journal,Mar 11,Watch: More than two weeks of Russian bombing have left Ukraine’s second-largest city in ruins. ,1
The Wall Street Journal,Mar 11,"Every crisis brings busts, and the global disruption caused by Russia’s invasion of Ukraine may well bring more, writes ",1
The Wall Street Journal,Mar 10,"Speaking at the Democratic National Committee meeting, President Biden said the U.S. is “increasing oil production” and said to oil companies: “A time of war is not a time for profit.”",2
The Wall Street Journal,Mar 10,President Biden is expected to announce Friday that the U.S. will join major allies and the EU in calling to revoke normal trade relations with Russia,1
The Wall Street Journal,Mar 11,"President Biden received favorable marks for his handling of the Ukraine crisis, a new WSJ poll found, but 57% of voters remain unhappy with his job performance",0
The Wall Street Journal,Mar 11,"From the Russian Revolution to Vietnam, war has been a reliable precursor to inflation, and Russia’s invasion of Ukraine appears to be no different, writes ",1
The Wall Street Journal,Mar 11,Anheuser-Busch InBev said that it has asked its partner in Russia to suspend its license to brew Budweiser in Russia and that it plans to forfeit its profits from the joint venture,0
The Wall Street Journal,Mar 11,"The White House did a briefing for around 30 creators who have been covering Ukraine on their social-media channels, an administration official said",0
The Wall Street Journal,Mar 11,"Russian forces fired cluster weapons on multiple occasions in Ukraine, watchdog groups said. Moscow denied the allegations. Here’s how they work.",0
The Wall Street Journal,Mar 11,"Russian airstrikes pounded cities in western Ukraine as troops appeared to reposition, fueling concerns they could be preparing for a renewed push on Kyiv",1
The Wall Street Journal,Mar 12,The Biden administration’s interest in regaining access to Venezuelan oil is facing stiff domestic opposition over concerns it would prop up an autocratic regime and close Russia ally,1
The Wall Street Journal,Mar 12,"Western drugmakers and other health-products firms continue to supply Russia despite its invasion of Ukraine, though they are dialing back operations",0
The Wall Street Journal,Mar 11,"Companies are moving their Ukraine-based tech teams to hubs in nearby Poland and Georgia, setting up more permanent operations while the war’s destructiveness cuts deeper into the country",0
The Wall Street Journal,Mar 12,"Ukraine’s president warned of a “new stage of terror” by Russian forces, after what he said was the kidnapping of a mayor in the south of the country as well as a fresh round of airstrikes on the outskirts of the capital",1
The Wall Street Journal,Mar 12,"Russia’s invasion of Ukraine risks fueling inflation and sapping growth world-wide, but a handful of nations are in line for an export windfall",0
The Wall Street Journal,Mar 12,People around the world are using a new website to circumvent the Kremlin’s propaganda machine by sending individual messages about the war in Ukraine to random people in Russia,0
The Wall Street Journal,Mar 12,“I couldn’t stay home and watch it.” Foreign volunteers are playing a growing role as the fighting in Ukraine against Russian forces spreads.,0
The Wall Street Journal,Mar 11,WNBA star Brittney Griner appears to have a long road through Russia’s judicial system before a trial and potential sentencing,0
The Wall Street Journal,Mar 12,Airbnb hosts in parts of war-ravaged Ukraine are seeing a surge in online bookings from guests who don’t intend to show up—but do want to show their support,0
The Wall Street Journal,Mar 12,Cryptocurrency has become a tool in funding Ukraine’s war effort. as ,0
The Wall Street Journal,Mar 13,"A Chinese company is negotiating with the Taliban to mine one of world’s largest untapped reserves of copper, while Beijing is also in talks to begin work on oil-and-gas reserves in the north of Afghanistan",2
The Wall Street Journal,Mar 13,"Production of raw materials vital to the semiconductor industry is concentrated in Russia and Ukraine—but after two years of shocks to their supply chain, chip makers were ready for turmoil",0
The Wall Street Journal,Mar 13,Companies from miners to property developers made antitank fortifications. A women’s shoe brand used its luxury Italian leather to make military boots. This is how businesses and civilians are helping Ukraine's war effort.,0
The Wall Street Journal,Mar 12,"Western companies have started to tally the cost of a long-term exit from Russia, after President Vladimir Putin endorsed a plan to nationalize foreign assets left behind.",1
The Wall Street Journal,Mar 13,"The U.S. won't negotiate Russia sanctions to save the Iran nuclear agreement and could pursue an alternative deal excluding Moscow, a U.S. official said",1
The Wall Street Journal,Mar 13,International efforts to sanction Russia for its invasion of Ukraine have magnified a long-running dilemma for the European Union: Its attempts to wean itself from coal have left it more reliant on Moscow for natural gas.,1
The Wall Street Journal,Mar 13,Biden wanted to wean the U.S. off oil and lower costs for American families. He’s grappling with how to deliver on those promises amid the crisis in Ukraine.,2
The Wall Street Journal,Mar 12,Video: Russia’s invasion of Ukraine has propelled Volodymyr Zelensky onto the world stage. We look at how the former TV star's use of social media brought his wartime messages to a global audience.,0
The Wall Street Journal,Mar 13,"Rep. Adam Schiff, chairman of the House Intelligence Committee, said that any Russian use of chemical weapons would provoke a severe Western response, while adding any U.S. action should stop short of American troops directly fighting Russia’s forces",0
The Wall Street Journal,Mar 13,"Russia warned Western companies it may arrest executives who criticize the government or seize assets if businesses leave the country, people familiar say",0
The Wall Street Journal,Mar 13,"The White House privately briefed about 30 social media creators, as administration officials stressed the importance of accurately providing them with accurate information on Ukraine, and countering propaganda efforts from Russia’s government on TikTok",0
The Wall Street Journal,Mar 13,"Journalist Brent Renaud, an award-winning documentary filmmaker from Arkansas, was shot and killed near the front line of the war in Ukraine, foreign press and local police said Sunday",1
The Wall Street Journal,Mar 13,"U.S. Deputy Secretary of State Wendy Sherman suggested Sunday that sanctions appeared to be pulling Russia toward diplomacy: ""That pressure is beginning to have some effect. We are seeing some signs of a willingness to have real, serious negotiations.""",2
The Wall Street Journal,Mar 13,"Ukraine’s military said Sunday that a Russian bomber based in the city of Saratov launched the rockets from over the Black Sea. Ukrainian antiaircraft systems destroyed most of them, but eight reached their target on the military base, killing 35 people.",1
The Wall Street Journal,Mar 13,"Russia’s invasion of Ukraine threatens nearly a third of the world’s wheat exports, boosting prices and prompting fears of shortages in countries fed with imported grain",1
The Wall Street Journal,Mar 14,"The pregnant woman whose image went global as she was stretchered from a bombed maternity hospital in Ukraine died along with her baby, according to the Associated Press",0
The Wall Street Journal,Mar 14,Russia’s invasion of Ukraine threatens a big portion of the world’s wheat supply and points to further inflation of food prices #WSJWhatsNow https://on.wsj.com/3CCLG8F,1
The Wall Street Journal,Mar 13,"“The trading system as we’ve known it, with the World Trade Organization at its core and with a basic set of rules that everyone traded under, is coming apart.” Russia is just the latest blow.",1
The Wall Street Journal,Mar 14,"Faced with mounting Western pressure, China is eager to be seen as trying to help prevent the Ukraine crisis from deepening. But Beijing’s reluctance to distance itself from Moscow is limiting any role it can play toward getting Russia to back down.",0
The Wall Street Journal,Mar 13,"Eight years ago, China pledged to defend another country against a nuclear attack. That country was Ukraine.",0
The Wall Street Journal,Mar 14,"Citigroup is pulling further back from Russia, saying it would now exit other businesses on top of the retail bank it had planned to shed, and wouldn't be adding new business in Russia",0
The Wall Street Journal,Mar 14,"Russian forces are killing civilians and looting stores and homes across occupied parts of southern Ukraine, residents said",1
The Wall Street Journal,Mar 14,"Ukrainian President Volodymyr Zelensky will address Congress virtually on Wednesday, U.S. House and Senate leaders said, as the Russian incursion into Ukraine intensifies and President Biden grapples with how to respond",1
The Wall Street Journal,Mar 14,"The app allowing people to access the satellite-based internet service provided by Elon Musk’s SpaceX became the most downloaded app from the Apple App Store in Ukraine on Sunday, and it remained in the top spot as of Monday, according to Sensor Tower",0
The Wall Street Journal,Mar 14,People around the world are using a new website to circumvent the Kremlin’s propaganda machine by sending individual messages about the war in Ukraine to random people in Russia.,0
The Wall Street Journal,Mar 14,Insurers are nervous about cyberattacks in the Ukraine war and are trying to protect themselves after a judge ruled wartime exclusions don’t apply,1
The Wall Street Journal,Mar 14,Pfizer said it will donate profits from its Russian business to programs providing humanitarian aid to help the people of Ukraine,0
The Wall Street Journal,Mar 14,"Ukrainian President Volodymyr Zelensky plans to take his case for more military gear directly to Congress Wednesday, just as many lawmakers are trying to prod the White House to move more aggressively to repel Russia’s invasion",1
The Wall Street Journal,Mar 14,"Russia fired more than two dozen cruise missiles from long-range bombers flying over its own airspace during its Sunday attack on a Ukrainian military training center near the Polish border, a senior U.S. defense official said Monday",1
The Wall Street Journal,Mar 14,Israeli Prime Minister Naftali Bennett continued his mediation efforts Monday night between Russia and Ukraine. Israel has strong ties with both Kyiv and Moscow and has so far unsuccessfully tried to act as a peace broker between the two sides.,1
The Wall Street Journal,Mar 14,"National security adviser Jake Sullivan pressed a top Chinese official over China’s alignment with Russia during what U.S. officials said was an intense, seven-hour meeting that included discussion of the Russian invasion of Ukraine",2
The Wall Street Journal,Mar 14,Diplomatic efforts to end Russia’s war in Ukraine resumed after a weekend missile strike by Moscow near the Polish border brought the fighting closer to Western Europe and highlighted the risk of a wider conflict,1
The Wall Street Journal,Mar 14,"Chinese producers and suppliers of nickel compounds have sent notices to their customers and investors warning of supply hiccups, price hikes, or slowdowns on orders",1
The Wall Street Journal,Mar 14,Thailand’s deal to buy a submarine from China has run into a sandbar: It stipulates the use of German diesel engines that Germany won’t export to China,0
The Wall Street Journal,Mar 14,Gold and government bonds are popular havens as the Ukraine crisis boosts commodities prices and fosters uncertainty throughout markets,1
The Wall Street Journal,Mar 14,A woman ran onto the set of an evening news program on Russian state television's flagship Channel One on Monday holding a poster reading: “No war. Stop the war. Don’t believe propaganda. They lie to you here. Russians against war.”,0
The Wall Street Journal,Mar 14,U.S. stocks were poised for muted gains and oil prices fell as investors surveyed developments in Ukraine,2
The Wall Street Journal,Mar 14,"The Biden administration isn't in active discussions with Venezuela about importing oil from the country into the U.S., the White House said on Monday",1
