label,name,time,commt
1,Reuters,10-Mar,"Buyers are turning to Australia as they hunt for supplies of coal, gas and wheat to replace cargoes from Russia and Ukraine, but local producers are grappling with infrastructural and labor constraints https://reut.rs/3vULZu5"
1,Reuters,10-Mar,"Three people including a child were killed in the air strike on a Mariupol hospital, Ukrainian president Zelenskiy said. European Commission President Ursula von der Leyen said the hospital attack could constitute a war crime and should be investigated https://reut.rs/3Kxfvds"
1,Reuters,10-Mar,"A Ukrainian couple who worked as engineers at the Chernobyl plant when a reactor exploded in 1986 fear Ukraine could see another nuclear catastrophe amid Russia's invasion. ‘God forbid if we had to be evacuated again,' said former engineer Halyna https://reut.rs/3u6lS0X"
1,Reuters,10-Mar,U.S. vice-president Harris says there should be investigation into Russia's conduct in war http://reut.rs/3tNRZC5
1,Reuters,10-Mar,LIVE: State Department briefing as Russia's Ukraine invasion enters third week
1,Reuters,10-Mar,Russian President Vladimir Putin said Russia would ultimately emerge stronger and more independent after overcoming the difficulties caused by what he called the West's illegitimate sanctions over its invasion of Ukraine https://reut.rs/3J3ebyI
1,Reuters,10-Mar,"Ukraine war damage tops $100 billion so far, economic adviser says http://reut.rs/3MIqv9C"
1,Reuters,10-Mar,Venezuelan vice president meets 'good friend' Lavrov of Russia http://reut.rs/3I2EEv0
1,Reuters,10-Mar,LIVE: Britain’s Truss discusses Russia’s Ukraine invasion at think tank Atlantic Council
1,Reuters,10-Mar,Putin warns the West: Russia will emerge stronger http://reut.rs/3CwNsb8
1,Reuters,10-Mar,"Putin says Russia will emerge stronger, sanctions will rebound on West http://reut.rs/3J1plUI"
1,Reuters,10-Mar,Nuclear war? Russia's Lavrov says: I don't believe so http://reut.rs/34vOzvg
1,Reuters,10-Mar,Wayne Bryan of Refinitiv explains the fallout if Russia cuts supply of a key gas pipeline to Europe
1,Reuters,10-Mar,"Exclusive: Meta will allow Facebook and Instagram users in some countries to call for violence against Russians and Russian soldiers in the context of the Ukraine invasion, according to internal emails, in a temporary change to its hate speech policy https://reut.rs/3pVXAoW"
1,Reuters,10-Mar,"Goldman Sachs said it is closing its Russia operations, becoming the first major Wall Street bank to exit following Moscow's invasion of Ukraine, 'in compliance with regulatory and licensing requirements' https://reut.rs/3pPQ52T"
1,Reuters,10-Mar,"Putin says Russia will solve its problems, calls sanctions illegitimate http://reut.rs/35Og43R"
1,Reuters,10-Mar,"In a statement, Meta addressed its temporary change in hate speech policy, which allows Facebook and Instagram users in some countries to call for violence against Russians and Russian soldiers in the context of the Ukraine invasion http://reut.rs/35HeZLj"
1,Reuters,10-Mar,"Analysis: Two weeks into Ukraine war, faint glimmers of compromise emerge http://reut.rs/3I506iO"
1,Reuters,10-Mar,"Facebook owner Meta is also temporarily allowing some posts that call for death to Russian President Putin or Belarusian President Lukashenko in countries including Russia, Ukraine and Poland, according to internal emails to its content moderators"
1,Reuters,10-Mar,"As Russian forces pound Ukraine's Kharkiv with artillery and airstrikes, staff at the city's main museum race to get priceless artworks to safety, many of them by Russian artists https://reut.rs/3KzXsDC"
1,Reuters,10-Mar,"In a statement released on Wednesday, State Department spokesman Ned Price said Russia 'is inventing false pretexts in an attempt to justify its own horrific actions in Ukraine' 3/4"
1,Reuters,10-Mar,"U.S. push to export LNG amid Ukraine crisis slowed by climate concerns, sources say http://reut.rs/3J6hpBm"
1,Reuters,10-Mar,Russia says there was no air strike on Ukraine hospital http://reut.rs/3tN7Qkv
1,Reuters,10-Mar,"Russia’s invasion of Ukraine began on Feb. 24 with strikes from land, sea and air in the largest military assault by one European state on another since World War II. "
1,Reuters,11-Mar,Disney says it will pause all business in Russia https://reut.rs/3tLhfsM $DIS
1,Reuters,11-Mar,ECB to turn off money taps at Ukraine 'watershed' moment http://reut.rs/3I0ILaM
1,Reuters,11-Mar,Russia to suspend grain exports to Eurasian Economic Union until Aug 31 http://reut.rs/3pXeHqi
1,Reuters,11-Mar,Venezuelan vice president meets 'good friend' Lavrov of Russia http://reut.rs/3MGNp1d
1,Reuters,11-Mar,Yellen says sanctions over Ukraine war limiting China's ability to buy Russian oil http://reut.rs/3t2YXUW
1,Reuters,11-Mar,"In its attack, Russia shifted from strategic strikes against military targets using missiles to a stalled ground attack and, now, a broad siege of major cities. "
1,Reuters,11-Mar,EU leaders to tell Ukraine: "you belong to our family" http://reut.rs/3tN1u4z
1,Reuters,11-Mar,Zelenskiy asks to address Israel's Holocaust museum on Ukraine crisis http://reut.rs/3Cvn01R
1,Reuters,11-Mar,Russia draft law raises doubt over fate of $10 bln of jets http://reut.rs/3I2DxLR
1,Reuters,11-Mar,Russia says Belarus restores power supply to Chernobyl nuclear plant http://reut.rs/3t1d3Gk
1,Reuters,11-Mar,"Deutsche Bank, which faced stinging criticism from some investors and politicians for its ongoing ties to Russia, said in a surprise move that it would wind down its business in the country. "
1,Reuters,11-Mar,"President Volodymyr Zelenskiy said Ukraine had reached a 'strategic turning point' in the conflict with Russia, but Russian forces bombarded cities across the country and appeared to be regrouping for a possible assault on the capital Kyiv https://reut.rs/3CBDTrE"
1,Reuters,11-Mar,NATO Secretary-General Jens Stoltenberg said that humanitarian corridors constituted the 'bare minimum' of what Ukraine needs at this moment https://reut.rs/3vZxlBY
1,Reuters,11-Mar," Just over $139 per barrel was the peak hit by oil in another week of frenzied trading. The U.S. Senate approved a $1.5 trillion government funding bill, including $13.6 billion in aid to Ukraine. This is the Week in Numbers"
1,Reuters,11-Mar,Apple growers in Moldova are struggling to export their crops following Russia's invasion of Ukraine
1,Reuters,11-Mar,‘Tsunami of goodwill’: Orphans from Ukraine find shelters in Lithuania. The United Nations refugee agency said over 2.3 million people have fled Ukraine since the war began https://reut.rs/37nZE2E
1,Reuters,11-Mar,"From tiny babies to the elderly, hundreds of people are sheltering under a metro station in Kharkiv, Ukraine’s second biggest city that has suffered some of the heaviest shelling since Russian invasion began https://reut.rs/35NAKc8"
1,Reuters,11-Mar,Russia opened a criminal case against Facebook's parent Meta and moved to designate the U.S. tech giant as an ‘extremist organization’ after the social network changed its hate speech rules to allow users to call for ‘death to the Russian invaders’ https://reut.rs/3i6vO4B
1,Reuters,11-Mar,"EU to ban steel imports from Russia, luxury goods exports to Moscow http://reut.rs/3t5snll"
1,Reuters,11-Mar,"After the closure of Ukraine's port of Odessa at the start of Russia's invasion last month, apple-growers in Moldova's south-east say they are struggling to export their crops"
1,Reuters,11-Mar,"The U.S., the Group of Seven nations and the European Union are moving to revoke Russia's 'most favored nation' status, opening the door for further punitive sanctions and tariffs on Moscow in response to the invasion of Ukraine https://reut.rs/3tRk4Zu"
1,Reuters,11-Mar,The U.N. Security Council convenes at Russia's request. Watch live:
1,Reuters,11-Mar,"The ongoing conflict in Ukraine could see international food and feed prices rise by up to 20%, triggering a jump in global malnourishment, a report by the Food and Agriculture Organization said https://reut.rs/3hXVHUi"
1,Reuters,11-Mar,"Soviet-era drone, believed from Ukraine, crashes in Croatia, Zagreb says http://reut.rs/35KznLB"
1,Reuters,11-Mar,Ukraine's President Volodymyr Zelenskiy said the country was ‘moving towards victory’ in war with Russia and urged Ukrainians to sow as many crops as possible this spring despite the invasion https://reut.rs/3I5tlCn
1,Reuters,11-Mar,"International food and feed prices could rise by up to 20% as a result of the conflict in Ukraine, triggering a jump in global malnourishment, the United Nations food agency said https://reut.rs/3hXVHUi"
1,Reuters,11-Mar,LIVE: U.N. Security Council convenes at Russia's request
1,Reuters,11-Mar,The United Nations said it was not aware of any biological weapons program in Ukraine while Washington and its allies voiced concerns Russia was spreading the unproven claim in order to launch its own biological or chemical attacks https://reut.rs/3i6FRXn
1,Reuters,11-Mar,"Biden, G7 hit Russian trade in latest Ukraine retaliation http://reut.rs/3vWa0kn"
1,Reuters,11-Mar,"The scenes are similar on transport systems across the worst-affected areas of Ukraine, although in Kharkiv, the country's second city that has suffered some of the heaviest shelling since the invasion began, the numbers are high 4/6"
1,Reuters,11-Mar,"World shares slid, pressured by uncertainty about the conflict in Ukraine and expectations the Federal Reserve will hike U.S. interest rates next week https://reut.rs/3i5VL4g"
1,Reuters,11-Mar,Russia opened a criminal case against Meta after the social network changed its hate speech rules to allow users to call for 'death to the Russian invaders' in the context of the Ukraine invasion https://reut.rs/3i1pw6u
1,Reuters,11-Mar,BREAKING: The U.S. will revoke Russia's 'permanent normal trade relations' status to punish Moscow over its invasion of Ukraine
0,Reuters,11-Mar,Exclusive: The Pentagon is turning to a special team to respond to increased demand for new weapons sales and requests to transfer existing weapons among U.S. allies as countries including Ukraine scramble to obtain arms following Russia's invasion https://reut.rs/3I5IvXW
0,Reuters,11-Mar,EXCLUSIVE Russia's attack on Ukraine halts half of world's neon output for chips http://reut.rs/3w3qWpc
0,Reuters,11-Mar,Meta's oversight board said context is important for content policies https://reut.rs/35RehuX The statement follows reporting that the owner of Facebook is making exceptions around violent speech in the context of Russia's invasion of Ukraine https://reut.rs/3i2PVku
0,Reuters,11-Mar,"Western intelligence agencies are investigating a cyberattack by unidentified hackers that disrupted broadband satellite internet access in Ukraine coinciding with Russia's invasion, three people with direct knowledge of the incident tell "
0,Reuters,11-Mar,"The cost of Russia's invasion of Ukraine will become a lot clearer next week, with a previously unthinkable sovereign default looming, more emergency central bank measures likely and a stock market crash guaranteed if it reopens https://reut.rs/3tLgnEy"
0,Reuters,11-Mar,EXCLUSIVE Russia's Surgut works with China to allow oil sales to go on http://reut.rs/3pTkTzN
0,Reuters,11-Mar,Russia opened a criminal case against Facebook's parent Meta Platforms after the social network changed its hate speech rules to allow users to call for ‘death to the Russian invaders’ in the context of the war with Ukraine https://reut.rs/3i6vO4B
0,Reuters,11-Mar,Deutsche Bank rebuked over remaining in Russia as others quit http://reut.rs/3i2ktmk
0,Reuters,11-Mar,"Deep under the streets of Kharkiv in eastern Ukraine hundreds of people are sheltering from fierce Russian bombardment, occupying the Heroiv Pratsi metro station where they do what they can to get comfortable https://reut.rs/3Ksz3jc 1/6"
0,Reuters,11-Mar,"NATO Secretary-General Jens Stoltenberg called on Russia to withdraw its forces and engage in diplomatic efforts in good faith, saying humanitarian corridors are the 'bare minimum' of what Ukraine needs https://reut.rs/3vZxlBY"
0,Reuters,11-Mar, “Deep under the streets of Ukraine's Kharkiv hundreds are sheltering Russian from bombardment” by 
0,Reuters,11-Mar,"Ukraine's Mariupol says 1,582 civilians killed by Russian shelling and blockade http://reut.rs/3hWDkiG"
0,Reuters,11-Mar,Factbox: What revoking Russia's 'most favoured nation' status means http://reut.rs/3tOKRFM
0,Reuters,12-Mar,"Wall Street's main stock indexes ended lower, pressured by uncertainty about the conflict in Ukraine and expectations the Federal Reserve will hike U.S. interest rates next week https://reut.rs/3i1WHXv"
0,Reuters,12-Mar,"Eastern Ukrainian town of Volnovakha destroyed after Russia invasion, local governor says http://reut.rs/3KFdZGk"
0,Reuters,12-Mar,U.S. rushing $200 million in weapons for Ukraine's defense http://reut.rs/3IbQeDT
0,Reuters,12-Mar,Guatemala receives first arrivals of Ukrainians fleeing conflict http://reut.rs/3i2GmSu
0,Reuters,12-Mar,Thousands mass in Kyiv's twin city Florence to back Ukraine http://reut.rs/3ML7bZG
0,Reuters,12-Mar,Ukraine's neighbors reported a dip in numbers of refugees as governments and volunteers struggled to find shelter for the nearly 2.6 million mostly women and children who have fled since Russia's invasion two weeks ago https://reut.rs/3KGVqkO
0,Reuters,12-Mar,"The U.S., the Group of Seven nations and the European Union will move to revoke Russia's special trade status in effort to pressure Russian President Vladimir Putin to end the largest war in Europe since World War Two https://reut.rs/3tRk4Zu"
0,Reuters,12-Mar,Guatemala receives first arrivals of Ukrainians fleeing conflict http://reut.rs/35KyW3T
0,Reuters,12-Mar,Air raid sirens heard across most Ukraine - media http://reut.rs/36f4JtC
0,Reuters,12-Mar,"Refugee arrivals dip, but Ukraine's neighbours scramble to provide shelter http://reut.rs/34F418w"
0,Reuters,12-Mar,"Refugee arrivals dip, Ukraine's neighbors scramble to find shelter http://reut.rs/3KEWxl4"
0,Reuters,12-Mar,Deutsche Bank to wind down Russia business http://reut.rs/3tTp8fK
0,Reuters,12-Mar,"In a surprise move, Deutsche Bank joins the ranks of Goldman Sachs and JPMorgan Chase, which were the first major U.S. banks to exit after Moscow's invasion of Ukraine. Those moves put pressure on rivals to follow https://reut.rs/3KFvAxY"
0,Reuters,12-Mar,"Refugee arrivals dip, Ukraine's neighbors scramble to find shelter http://reut.rs/3q1uq7P"
0,Reuters,12-Mar,"Ukraine at 'turning point', Zelenskiy says as Russians regroup near Kyiv http://reut.rs/3vZbN8o"
0,Reuters,12-Mar,U.S. Treasury Department stresses that Russia sanctions extend to cryptocurrency http://reut.rs/3I77VV8
0,Reuters,12-Mar,"Fight till victory, says soldier's widow as Ukraine military deaths rise http://reut.rs/3KzTE56"
0,Reuters,12-Mar,Ukraine war gives Taiwan's military reservist reform new impetus http://reut.rs/3q0dcHT
0,Reuters,12-Mar,Russia warns EU of soaring energy prices - Interfax http://reut.rs/3t5jcRP
0,Reuters,13-Mar,Many Nike stores remain open in Russia over a week after closure announcement http://reut.rs/3tNhMdT
0,Reuters,13-Mar,"Ukraine trusts in Israeli mediation, denies Bennett advised caving to Russia http://reut.rs/3I5twxp"
0,Reuters,13-Mar,"Fighting rages outside Kyiv, Ukraine says it hopes humanitarian corridors can open http://reut.rs/3pYdVJS"
0,Reuters,13-Mar,Fighting raged near Kyiv and heavy shelling in other areas threatened new attempts to evacuate trapped civilians as Russia showed no readiness to end the war in Ukraine https://reut.rs/3i2B0a0
0,Reuters,13-Mar,Guatemala receives first arrivals of Ukrainians fleeing conflict http://reut.rs/3KGtpKy
0,Reuters,13-Mar,"U.S. ready to take diplomatic steps Ukraine will find helpful, State Dept. says http://reut.rs/3i0Azwy"
0,Reuters,13-Mar,Russia seeks Indian investment in its oil and gas sector http://reut.rs/3MDNlPX
0,Reuters,13-Mar,"WARNING: GRAPHIC CONTENT – U.S. national security adviser Jake Sullivan, who is due to meet with China's top diplomat on Monday, warned Beijing that it would ‘absolutely’ face consequences if it helped Russia evade sanctions over the war in Ukraine https://reut.rs/3w3hty4"
0,Reuters,13-Mar,"UK to host Baltic, Nordic leaders to find new ways to isolate Russia http://reut.rs/3CCz9Sw"
0,Reuters,13-Mar,"Russian missiles hit a large Ukrainian base in Yavoriv near the border with NATO member Poland, killing 35 people and wounding 134, a local official said, in an escalation of the war to the west of the country as intense fighting was reported elsewhere https://reut.rs/3t64YzY"
0,Reuters,13-Mar,Ukraine defence minister says foreign military instructors worked at attacked facility http://reut.rs/3CCbLEN
0,Reuters,13-Mar,Brits to get 350 pounds a month to open homes to Ukraine refugees http://reut.rs/3MJ8ubj
0,Reuters,13-Mar,"Ukraine says 9 killed, 57 wounded in Russian air strike on military base http://reut.rs/3w1dan2"
0,Reuters,13-Mar,"Russian missiles hit a large Ukrainian military base in Yavoriv near the border with NATO member Poland, in what appeared to be the westernmost attack of the war as intense fighting was reported elsewhere https://reut.rs/3t64YzY"
0,Reuters,13-Mar,"Turkey, Greece agree to improve ties amid Ukraine conflict http://reut.rs/36eUdT0"
0,Reuters,13-Mar,"Pope, in toughest comments yet, calls Ukraine invasion 'armed aggression' http://reut.rs/3Jb90fY"
0,Reuters,13-Mar,Russia seeks military equipment from China after Ukraine invasion -reports http://reut.rs/37rRtCt
0,Reuters,14-Mar,Ukraine's Mariupol says city's last reserves of food and water are running out http://reut.rs/37l1Ac1
0,Reuters,14-Mar,Ukraine's Zelenskiy warns of desolation if Russia tries to take Kyiv http://reut.rs/3w0rkom
0,Reuters,14-Mar,Debt deadline and central bank hikes loom in Russia http://reut.rs/3CLrNfB
0,Reuters,14-Mar,Ukraine war becomes a cudgel in Republican Party's internal conflict http://reut.rs/3KWC6R5
0,Reuters,14-Mar,Russia and Ukraine give brightest assessment yet of progress in talks on war http://reut.rs/3JbeSG3
0,Reuters,14-Mar,"Ukraine to support crop sowing campaign, says prime minister http://reut.rs/3i9HnIh"
0,Reuters,14-Mar,China faces consequences if it helps Russia evade sanctions over Ukraine - Sullivan http://reut.rs/3t523aT
0,Reuters,14-Mar,EXCLUSIVE Ukraine has started using Clearview AI’s facial recognition during war http://reut.rs/3KGwz0F
0,Reuters,14-Mar,Russia counts on sanctions help from China; U.S. warns off Beijing http://reut.rs/3tLJc3K
0,Reuters,14-Mar,"Russia strikes military base near Polish border, nine dead, Ukraine says http://reut.rs/3pZMlfl"
0,Reuters,14-Mar,"Russia's finance ministry is preparing to service some of its foreign currency debt on Wednesday, but such payments will be made in roubles if sanctions prevent banks from honouring debts in the currency of issue, the ministry said"
0,Reuters,14-Mar,"The U.N. will allocate a further $40 million from its central emergency response fund to ramp up humanitarian assistance for Ukraine, where millions of people face hunger and dwindling water and medicine supplies, Secretary-General Guterres says. Watch:"
0,Reuters,14-Mar,"As Western sanctions over events in Ukraine have cut Russia off from key parts of global financial markets, Moscow said it might start to pay foreign debt in roubles as a result https://reut.rs/3u1G6ca"
0,Reuters,14-Mar,Australia and the Netherlands said they had begun joint legal action against Russia at the United Nations' aviation agency over the downing of Malaysia Airlines Flight MH17 eight years ago https://reut.rs/3MQFej9
0,Reuters,14-Mar,"EU to tighten sanctions on Russian oil companies, but stops short of import ban - source http://reut.rs/3Jdm5p5"
0,Reuters,14-Mar,"Tentative hopes of progress in peace talks between Ukraine and Russia lifted European stocks, despite a sharp slide in Chinese stock markets on the back of renewed COVID-19 lockdowns https://reut.rs/3KDmpOo"
0,Reuters,14-Mar,"Tesla CEO Elon Musk warned his businesses are facing significant risks from inflation, retweeting an article saying the Ukraine-Russia conflict had sent commodity prices to their highest levels since 2008 https://reut.rs/3CGwUNZ"
0,Reuters,14-Mar,LIVE: UK housing minister Gove speaks on 'Homes for Ukraine' plan
0,Reuters,14-Mar,"Swiss Re said it was not taking on new business with Russian and Belarusian clients and was not renewing existing business with Russian clients, as European financial institutions turn their backs on Russia https://reut.rs/3MNRd0N"
0,Reuters,14-Mar,CORRECTION: Russian fertilizer and coal billionaire Andrei Melnichenko said a global food crisis looms unless the war in Ukraine is stopped. We are deleting a previous video that contained an incorrect company name https://reut.rs/3MQxMEo
0,Reuters,14-Mar,EU member states agree new package of sanctions against Russia http://reut.rs/3Ibbp9n
0,Reuters,14-Mar,"The EU is set to adopt new sanctions, including an investment ban, against Russia's oil majors Rosneft, Transneft and Gazprom Neft, but will continue to buy oil from them https://reut.rs/3I4thml"
0,Reuters,14-Mar,Several stars wore pins and ribbons in the colors of Ukraine’s national flag at the BAFTA red carpet
0,Reuters,14-Mar,European stocks rose as traders hoped for progress in peace talks between Ukraine and Russia https://reut.rs/3KDmpOo
0,Reuters,14-Mar,"U.S. options remain toward Russia, including full trade embargo -CNBC http://reut.rs/3i4JE7R"
0,Reuters,14-Mar,Benedict Cumberbatch and other stars on the BAFTA red carpet wore pins and ribbons in the colors of Ukraine’s national flag
0,Reuters,14-Mar,"LIVE: Pentagon Press Secretary John Kirby holds a briefing following U.S. National Security Adviser Jake Sullivan’s meeting with China’s top diplomat Yang Jiechi, with the U.S. warning of the perils of aiding Russia"
0,Reuters,14-Mar,"Ukraine says it has begun ‘hard’ talks on a ceasefire with Russia despite the fatal shelling of a residential building in Kyiv. Russia warns it may be forced to pay foreign currency debt in roubles, and more. Here are  stories you need to know today"
0,Reuters,14-Mar,LIVE: U.N. Chief Antonio Guterres speaks to media on Ukraine
0,Reuters,14-Mar,"S&P 500, Dow rise with focus on Russia-Ukraine peace talks, Fed http://reut.rs/3CGObGR"
0,Reuters,14-Mar,U.N. chief: prospect of nuclear conflict back 'within realm of possibility' over Ukraine http://reut.rs/3tark3j
0,Reuters,14-Mar,"Citigroup expands Russia withdrawal, raising prospect of losses http://reut.rs/3I409eU"
0,Reuters,14-Mar,"LIVE: Ukraine's Prime Minister Denys Shmyhal addresses the Parliamentary Assembly of the Council of Europe by video, in an extraordinary session to discuss Russia's invasion of Ukraine"
0,Reuters,14-Mar,"Russia, Ukraine hold fourth round of peace talks as Russian forces bear down on Kyiv on day 19 of the invasion https://reut.rs/3tcoT0p"
0,Reuters,15-Mar,Putin signs law to allow online voting at elections across Russia http://reut.rs/3i4VRZY
0,Reuters,15-Mar,"In a sign of concerns about the impact of sanctions on oil prices and supplies, EU governments have clarified that new sanctions on Russian oil majors will not prevent states and companies from buying oil from Rosneft, Transneft and Gazprom Neft https://reut.rs/3I4thml"
0,Reuters,15-Mar,"U.S. says China will face consequences if it helps Russia evade sanctions. Rhode Island takes Teva Pharmaceutical Industries to trial over whether the Israeli company contributed to an opioid crisis, and more.  stories you need to know today"
0,Reuters,15-Mar,Marina Ovsyannikova interrupted the main news program on Russia's state TV Channel One to denounce the war.  The anti-war protester held up a sign behind the studio presenter. 
0,Reuters,15-Mar,Convoy of civilians leaves Ukraine's Mariupol after days of failed attempts http://reut.rs/35RBBZF
0,Reuters,15-Mar,Russia's defense ministry said a Ukrainian missile killed 20 civilians and wounded 28 in the eastern Ukrainian city of Donetsk. The ministry provided no evidence and Ukraine denied launching an attack. 
0,Reuters,15-Mar,"Analysis: Ukraine invasion splits Orthodox Church, isolates Russian patriarch http://reut.rs/3w5bY1S"
0,Reuters,15-Mar,"Ukraine said it had begun ‘hard’ talks on a ceasefire, immediate withdrawal of troops and security guarantees with Russia, despite the fatal shelling of a residential building in Kyiv"
0,Reuters,15-Mar,"The U.S. warned China after 'intense' talks not to help Moscow in its invasion of Ukraine, while an anti-war protester interrupted Russian state TV news https://reut.rs/3KzUOxA"
0,Reuters,15-Mar,"Britain colluding with squatters, Russia's Deripaska spokeswoman says http://reut.rs/3Id4gFk"
0,Reuters,15-Mar,"Ukraine’s Kalush Orchestra are among the favorites to win Eurovision this year, but the glitz of the song contest seems a long way off. Members of the band have joined the war effort in Ukraine https://reut.rs/37xoZHv"
0,Reuters,15-Mar,"Britain said it would ban exports of luxury goods to Russia, as well as imposing a new 35% tariff on Russian imports worth about $1.2 billion https://reut.rs/3JjDgWc"
0,Reuters,15-Mar,"‘I am much better at handling a camera than a weapon’: Since Russia launched its invasion of his country, Ukrainian director Valentyn Vasyanovych has turned to what he knows best to join the war effort — his camera https://reut.rs/3tfU0Z0"
0,Reuters,15-Mar,LIVE: State Department briefing as U.S. imposes more Russia sanctions
0,Reuters,15-Mar,"‘I said to myself, 'I can move to Ukraine in the future.' Now the future is very confused,’ said Victoria Naji, who is Palestinian, Ukrainian and Syrian, and spent her life in the shadow of conflict https://reut.rs/3KMDXYk"
0,Reuters,15-Mar,"Retired couple Jannie and Bert Schrage, who live in the north of the Netherlands, realized they had a resource to help slow Russian President Vladimir Putin's Ukraine campaign — natural gas"
0,Reuters,15-Mar,"Topping the Eurovision leaderboard is a dream for many international music acts but for Ukraine’s Kalush Orchestra, the glitz of the song contest is a long way off https://reut.rs/37xoZHv"
0,Reuters,15-Mar,"From the latest on the crisis in Ukraine to the surge in COVID-19 infections in China, these are the  stories you need to know today"
0,Reuters,15-Mar,"Oil plunges on easing supply concerns, China COVID cases http://reut.rs/3tWbSad"
0,Reuters,15-Mar,"Shares in electric vehicle makers have plummeted amid pandemic-related supply chain disruptions and the crisis in Ukraine. Ross Gerber of Gerber Kawasaki says that while the long-term outlook remains solid, there are some companies to avoid"
0,Reuters,15-Mar,Oil prices dropped to their lowest in almost three weeks as Russia indicated it is in favor of the Iran nuclear deal resuming as soon as possible. Ceasefire talks between Russia and Ukraine further eased fears of supply disruptions https://reut.rs/3JhJWE8
0,Reuters,15-Mar,"NATO is concerned Russia might use chemical weapons in a 'false flag' attack as part of its invasion of Ukraine, NATO Secretary-General Jens Stoltenberg said https://reut.rs/36iXMaQ"
0,Reuters,15-Mar,"‘We all are the targets of Russia and everything will go against Europe if Ukraine won't stand so I would like to ask you to help yourself by helping us,’ Ukrainian President Volodymyr Zelenskiy told a meeting of Joint Expeditionary Force leaders https://reut.rs/3q68x7i"
0,Reuters,15-Mar,"A recent graduate of Damascus University, Victoria Naji, was born in Syria to a Palestinian father and a Ukrainian mother. She had been planning to travel to Ukraine to seek out opportunities in her mother's homeland — until war erupted there last month https://reut.rs/3KMDXYk"
0,Reuters,15-Mar,"A lack of wiring harnesses from Ukraine has overtaken a shortage of semiconductors as Volkswagen's biggest supply chain headache as the Russia-Ukraine war clouds its prospects for this year, the world's No.2 carmaker warned https://reut.rs/3tS8VHC"
0,Reuters,15-Mar,LIVE: Council of Europe meets to discuss the Russian invasion of Ukraine
0,Reuters,15-Mar,"Olga and her two children, including six-month-old Vera, are crossing Europe by road, fleeing war in Ukraine with the help of a group of Spanish taxi drivers who drove to Poland to support the mass evacuation of refugees"
0,Reuters,15-Mar,"Tesla has raised prices in China and the U.S. for the second time in less than a week. The increases come as costs of raw materials surge, exacerbated by supply chain disruptions following Russia's invasion of Ukraine https://reut.rs/3MR5NVh $TSLA"
0,Reuters,15-Mar,Russia's Lavrov says Iran nuclear deal revival is in home straight http://reut.rs/3i9rjq9
0,Reuters,15-Mar,LIVE: Ukraine's Zelenskiy addresses Canada's parliament
0,Reuters,15-Mar,"Oil plunges over 7% on easing supply concerns, China COVID cases http://reut.rs/36nBtAH"
0,Reuters,15-Mar,"Czech, Polish and Slovenian PMs travel to Kyiv to show support to Ukraine, an anti-war protester interrupts live TV in Russia, China posts a steep jump in COVID-19 infections, and more  stories you need to know today"
0,Reuters,15-Mar,"‘What’s happening now is the biggest battle of our history and the existence of Ukraine will depend on the result of this confrontation,’ says Ukrainian director Valentyn Vasyanovych as he attempts to document Russia’s invasion of his country https://reut.rs/3tfU0Z0"
0,Reuters,15-Mar,"A growing army of medical professionals and volunteers, from Ukraine and abroad, have been working under desperate circumstances to keep Ukraine's healthcare system going since the conflict started https://reut.rs/3Id12Sg"
0,Reuters,15-Mar,"LIVE: White House briefing as U.S. targets Russians over Ukraine invasion,human-rightsviolations"
0,Reuters,15-Mar,"Europe must protect its own security by helping Ukraine defend itself against Russia, Ukrainian President Volodymyr Zelenskiy told a meeting of Joint Expeditionary Force leaders via video link, urging them to send more weapons https://reut.rs/3q68x7i"
0,Reuters,15-Mar,"Britain said it would ban the export of luxury goods to Russia and impose a new 35% tariff on $1.2 billion worth of Russian imports, including vodka, metals, fertilizers and other commodities https://reut.rs/3JjDgWc"
0,Reuters,15-Mar,Flows through Russia's Yamal-Europe gas pipeline turn eastwards http://reut.rs/3MUbD8a
0,Reuters,16-Mar,"UniCredit considers quitting Russia, Credit Suisse outlines Russian wealth clients http://reut.rs/3IfEnVF"
0,Reuters,16-Mar,Fox News cameraman killed while reporting in Ukraine http://reut.rs/361B07B
0,Reuters,16-Mar,Russia bars entry to Biden and Canada's Trudeau http://reut.rs/34KCHpt
0,Reuters,16-Mar,"Eurovision favourites, Ukraine's Kalush Orchestra join war effort http://reut.rs/3Jf1L6Z"
0,Reuters,16-Mar,Satellite outage caused 'huge loss in communications' at war's outset -Ukrainian official http://reut.rs/3KD0aYW
0,Reuters,16-Mar,Russia quits Council of Europe rights watchdog http://reut.rs/3JjAi3S
0,Reuters,16-Mar,Gas through Russia's Yamal pipeline reverses to flow eastwards http://reut.rs/3i7Cnnw
0,Reuters,16-Mar,"Samar Aita lived through three wars in the Gaza Strip before moving to Ukraine four years ago, never imagining her computer engineering studies would be interrupted by a conflict far from home"
0,Reuters,16-Mar,"EU approves new round of Russia sanctions targeting energy, steel, defence sectors http://reut.rs/3w9ZhD8"
1,Reuters,16-Mar,"Nearly a hundred children have died in the war that followed Russia's invasion of Ukraine, President Volodymyr Zelenskiy told Canadian lawmakers as he appealed to Canada to increase sanctions on Moscow in a virtual address that received a standing ovation https://reut.rs/3CLJHyT"
0,Reuters,16-Mar,World Court orders Russia to halt military operations in Ukraine http://reut.rs/3Jn3siI
0,Reuters,16-Mar,"Merck and Co said it would not make further investments in Russia, but continue to supply life-saving medicines and vaccines to the country https://reut.rs/364daYW $MRK"
